DATASOURCE,DAYOFSERVICE,TRIPID,PROGRNUMBER,STOPPOINTID,PLANNEDTIME_ARR,PLANNEDTIME_DEP,ACTUALTIME_ARR,ACTUALTIME_DEP,VEHICLEID,PASSENGERS,PASSENGERSIN,PASSENGERSOUT,DISTANCE,SUPPRESSED,JUSTIFICATIONID,LASTUPDATE,NOTE
7101,DB,24-SEP-18 00:00:00,7765520,6,4384,27960,27960,27852,27861,1000706,,,,,,,22-OCT-18 17:24:51,
7102,DB,19-SEP-18 00:00:00,8085951,42,818,85541,85541,85382,85382,2693231,,,,,,,30-OCT-18 16:37:58,
7103,DB,19-SEP-18 00:00:00,8085457,15,2648,29903,29903,30623,30623,2172257,,,,,,,30-OCT-18 16:37:58,
7104,DB,24-SEP-18 00:00:00,7772748,10,5154,43621,43621,43692,43720,1932328,,,,,,,22-OCT-18 17:24:51,
7105,DB,19-SEP-18 00:00:00,8091547,4,1631,47059,47059,47131,47131,1932321,,,,,,,30-OCT-18 16:37:58,
7106,DB,19-SEP-18 00:00:00,8083235,37,56,38315,38315,39498,39512,1001137,,,,,,,30-OCT-18 16:37:58,
7107,DB,30-SEP-18 00:00:00,7780536,43,253,49445,49445,49519,49533,1000186,,,,,0.0,271388.0,18-OCT-18 18:57:07,
7108,DB,24-SEP-18 00:00:00,7768399,32,3611,64269,64269,64243,64254,1000704,,,,,,,22-OCT-18 17:24:51,
7109,DB,24-SEP-18 00:00:00,7765450,57,751,26119,26119,25862,25876,1000599,,,,,,,22-OCT-18 17:24:51,
7110,DB,19-SEP-18 00:00:00,8087621,34,1095,60875,60875,61800,61818,2693228,,,,,,,30-OCT-18 16:37:58,
7111,DB,19-SEP-18 00:00:00,8095218,3,4361,40629,40629,40629,40629,1930278,,,,,,,30-OCT-18 16:37:58,
7112,DB,19-SEP-18 00:00:00,8092450,42,1577,33689,33689,34213,34213,1000196,,,,,,,30-OCT-18 16:37:58,
7113,DB,19-SEP-18 00:00:00,8089917,49,6280,70015,70015,70629,70629,2868349,,,,,,,30-OCT-18 16:37:58,
7114,DB,19-SEP-18 00:00:00,8090795,35,2060,79611,79611,80573,80593,1000904,,,,,,,30-OCT-18 16:37:58,
7115,DB,19-SEP-18 00:00:00,8083868,55,2033,75938,75938,76479,76490,1000556,,,,,,,30-OCT-18 16:37:58,
7116,DB,19-SEP-18 00:00:00,8092394,59,802,48122,48122,49846,49855,1930280,,,,,,,30-OCT-18 16:37:58,
7117,DB,19-SEP-18 00:00:00,8082479,45,4438,53407,53407,54102,54102,1001101,,,,,,,30-OCT-18 16:37:58,
7118,DB,19-SEP-18 00:00:00,8096224,25,7640,79807,79807,79779,79779,2693281,,,,,,,30-OCT-18 16:37:58,
7119,DB,19-SEP-18 00:00:00,8094617,26,4551,69394,69394,69460,69460,2172302,,,,,,,30-OCT-18 16:37:58,
7120,DB,19-SEP-18 00:00:00,8082882,71,4231,65000,65000,64942,64942,2693275,,,,,,,30-OCT-18 16:37:58,
7121,DB,19-SEP-18 00:00:00,8097375,36,4236,48023,48023,48356,48356,2693281,,,,,,,30-OCT-18 16:37:58,
7122,DB,19-SEP-18 00:00:00,8084442,8,312,77999,77999,78841,78866,1000615,,,,,,,30-OCT-18 16:37:58,
7123,DB,19-SEP-18 00:00:00,8081493,73,1629,33985,33985,35817,35817,1000954,,,,,,,30-OCT-18 16:37:58,
7124,DB,19-SEP-18 00:00:00,8086415,22,3653,57926,57926,58574,58590,2534823,,,,,,,30-OCT-18 16:37:58,
7125,DB,19-SEP-18 00:00:00,8085609,26,7043,69822,69822,69875,69894,1000750,,,,,,,30-OCT-18 16:37:58,
7126,DB,19-SEP-18 00:00:00,8094206,9,3631,30355,30355,30563,30563,1001070,,,,,,,30-OCT-18 16:37:58,
7127,DB,19-SEP-18 00:00:00,8081227,56,2711,24996,24996,25531,25540,2693248,,,,,,,30-OCT-18 16:37:58,
7128,DB,19-SEP-18 00:00:00,8083712,44,1676,64937,64937,65258,65273,1932312,,,,,,,30-OCT-18 16:37:58,
7129,DB,19-SEP-18 00:00:00,8081289,2,783,32105,32105,32274,32274,2534863,,,,,,,30-OCT-18 16:37:58,
7130,DB,19-SEP-18 00:00:00,8081865,51,1870,67499,67499,67505,67505,2693268,,,,,,,30-OCT-18 16:37:58,
7131,DB,19-SEP-18 00:00:00,8093329,65,3144,28885,28885,29479,29499,2693220,,,,,,,30-OCT-18 16:37:58,
7132,DB,19-SEP-18 00:00:00,8095349,28,7166,30653,30653,31078,31087,2868317,,,,,,,30-OCT-18 16:37:58,
7133,DB,19-SEP-18 00:00:00,8092044,31,6144,62997,62997,63120,63141,1000323,,,,,,,30-OCT-18 16:37:58,
7134,DB,19-SEP-18 00:00:00,8094488,42,1412,51568,51568,51748,51748,1000915,,,,,,,30-OCT-18 16:37:58,
7135,DB,19-SEP-18 00:00:00,8088119,30,2335,30915,30915,31340,31373,2172288,,,,,,,30-OCT-18 16:37:58,
7136,DB,20-SEP-18 00:00:00,8090832,55,2033,32992,32992,33618,33618,1000299,,,,,,,30-OCT-18 16:58:46,
7137,DB,20-SEP-18 00:00:00,8086505,66,7011,45757,45757,46787,46787,2534863,,,,,,,30-OCT-18 16:58:46,
7138,DB,20-SEP-18 00:00:00,8094365,80,2351,38029,38029,37911,37922,2172290,,,,,,,30-OCT-18 16:58:46,
7139,DB,19-SEP-18 00:00:00,8083293,21,1169,46065,46065,46029,46029,1001152,,,,,,,30-OCT-18 16:37:58,
7140,DB,19-SEP-18 00:00:00,8092883,28,4604,68280,68280,68449,68462,1001225,,,,,,,30-OCT-18 16:37:58,
7141,DB,20-SEP-18 00:00:00,8086655,3,2459,32536,32536,32520,32551,2172274,,,,,,,30-OCT-18 16:58:46,
7142,DB,20-SEP-18 00:00:00,8085761,38,2101,82232,82232,82252,82269,1000156,,,,,,,30-OCT-18 16:58:46,
7143,DB,20-SEP-18 00:00:00,8091356,2,6286,58833,58833,58837,58846,2172287,,,,,,,30-OCT-18 16:58:46,
7144,DB,20-SEP-18 00:00:00,8087582,14,4416,73933,73933,73878,73878,2534852,,,,,,,30-OCT-18 16:58:46,
7145,DB,20-SEP-18 00:00:00,8090391,32,1617,76421,76421,77023,77036,2868363,,,,,,,30-OCT-18 16:58:46,
7146,DB,20-SEP-18 00:00:00,8089934,25,1125,20704,20704,20972,20990,1000694,,,,,,,30-OCT-18 16:58:46,
7147,DB,20-SEP-18 00:00:00,8093325,39,478,69410,69410,69464,69477,1001090,,,,,,,30-OCT-18 16:58:46,
7148,DB,20-SEP-18 00:00:00,8094320,53,2830,52756,52756,55050,55065,2693273,,,,,,,30-OCT-18 16:58:46,
7149,DB,20-SEP-18 00:00:00,8086482,30,4230,80049,80049,80334,80334,2868334,,,,,,,30-OCT-18 16:58:46,
7150,DB,20-SEP-18 00:00:00,8092201,15,3060,75492,75492,75550,75550,2868332,,,,,,,30-OCT-18 16:58:46,
7151,DB,20-SEP-18 00:00:00,8091643,16,4460,30621,30621,31120,31120,1001242,,,,,,,30-OCT-18 16:58:46,
7152,DB,20-SEP-18 00:00:00,8086659,63,4377,61263,61263,61273,61273,2172274,,,,,,,30-OCT-18 16:58:46,
7153,DB,20-SEP-18 00:00:00,8089379,17,186,27456,27456,27608,27641,3265705,,,,,,,30-OCT-18 16:58:46,
7154,DB,20-SEP-18 00:00:00,8086186,14,3690,72443,72443,72653,72663,2534803,,,,,,,30-OCT-18 16:58:46,
7155,DB,20-SEP-18 00:00:00,8094611,86,6182,31517,31517,32874,32874,2693195,,,,,,,30-OCT-18 16:58:46,
7156,DB,20-SEP-18 00:00:00,8082309,39,606,78906,78906,79432,79432,2406921,,,,,,,30-OCT-18 16:58:46,
7157,DB,20-SEP-18 00:00:00,8098457,16,4492,30535,30535,30783,30797,2406932,,,,,,,30-OCT-18 16:58:46,
7158,DB,20-SEP-18 00:00:00,8094988,17,2330,80878,80878,80885,80885,1000181,,,,,,,30-OCT-18 16:58:46,
7159,DB,20-SEP-18 00:00:00,8098034,10,5086,56775,56775,56896,56905,1000702,,,,,,,30-OCT-18 16:58:46,
7160,DB,20-SEP-18 00:00:00,8085529,45,6234,42289,42289,42289,42289,1001201,,,,,,,30-OCT-18 16:58:46,
7161,DB,20-SEP-18 00:00:00,8085179,25,2185,30678,30678,30935,31016,1000318,,,,,,,30-OCT-18 16:58:46,
7162,DB,20-SEP-18 00:00:00,8082289,29,1246,75326,75326,75449,75459,1001155,,,,,,,30-OCT-18 16:58:46,
7163,DB,20-SEP-18 00:00:00,8091251,41,1479,47104,47104,47175,47187,1000241,,,,,,,30-OCT-18 16:58:46,
7164,DB,20-SEP-18 00:00:00,8092271,4,398,30196,30196,30139,30158,1000754,,,,,,,30-OCT-18 16:58:46,
7165,DB,20-SEP-18 00:00:00,8082984,36,1458,64375,64375,64596,64596,2534799,,,,,,,30-OCT-18 16:58:46,
7166,DB,20-SEP-18 00:00:00,8097928,1,4620,27900,27900,28016,28016,1001205,,,,,,,30-OCT-18 16:58:46,
7167,DB,20-SEP-18 00:00:00,8090162,45,3351,60716,60716,61407,61419,1000918,,,,,,,30-OCT-18 16:58:46,
7168,DB,20-SEP-18 00:00:00,8091562,88,46,50461,50461,50525,50568,3265694,,,,,,,30-OCT-18 16:58:46,
7169,DB,20-SEP-18 00:00:00,8081599,2,2826,41793,41793,41702,41779,2693221,,,,,,,30-OCT-18 16:58:46,
7170,DB,20-SEP-18 00:00:00,8091943,51,3437,68641,68641,69081,69081,2534790,,,,,,,30-OCT-18 16:58:46,
7171,DB,20-SEP-18 00:00:00,8087483,43,3223,75466,75466,75537,75537,1000372,,,,,,,30-OCT-18 16:58:46,
7172,DB,20-SEP-18 00:00:00,8093293,45,1476,49933,49933,50704,50710,2868316,,,,,,,30-OCT-18 16:58:46,
7173,DB,21-SEP-18 00:00:00,8083005,49,748,45630,45630,45691,45710,2406866,,,,,,,30-OCT-18 17:10:36,
7174,DB,21-SEP-18 00:00:00,8091305,13,739,80484,80484,80507,80564,1932364,,,,,,,30-OCT-18 17:10:36,
7175,DB,21-SEP-18 00:00:00,8081476,47,559,79209,79209,80511,80541,2693262,,,,,,,30-OCT-18 17:10:36,
7176,DB,21-SEP-18 00:00:00,8091794,27,5055,61012,61012,61082,61108,1001147,,,,,,,30-OCT-18 17:10:36,
7177,DB,21-SEP-18 00:00:00,8083869,58,204,35962,35962,36716,36725,1000150,,,,,,,30-OCT-18 17:10:36,
7178,DB,21-SEP-18 00:00:00,8092957,64,675,35391,35391,35400,35409,1000360,,,,,,,30-OCT-18 17:10:36,
7179,DB,21-SEP-18 00:00:00,8084085,35,1995,36919,36919,36436,36464,2693244,,,,,,,30-OCT-18 17:10:36,
7180,DB,21-SEP-18 00:00:00,8087110,30,1989,54717,54717,55481,55536,2868347,,,,,,,30-OCT-18 17:10:36,
7181,DB,21-SEP-18 00:00:00,8087741,26,1629,84816,84816,85231,85231,2534802,,,,,,,30-OCT-18 17:10:36,
7182,DB,21-SEP-18 00:00:00,8089994,6,7507,71874,71874,71961,71971,1000744,,,,,,,30-OCT-18 17:10:36,
7183,DB,21-SEP-18 00:00:00,8089416,13,2474,41921,41921,41926,41926,2172261,,,,,,,30-OCT-18 17:10:36,
7184,DB,21-SEP-18 00:00:00,8088315,37,1283,30840,30840,30577,30599,1000166,,,,,,,30-OCT-18 17:10:36,
7185,DB,21-SEP-18 00:00:00,8096137,5,516,44940,44940,45165,45198,1000255,,,,,,,30-OCT-18 17:10:36,
7186,DB,21-SEP-18 00:00:00,8093580,1,7330,29700,29700,29690,29690,2868363,,,,,,,30-OCT-18 17:10:36,
7187,DB,21-SEP-18 00:00:00,8084379,34,617,40808,40808,40686,40686,2868405,,,,,,,30-OCT-18 17:10:36,
7188,DB,21-SEP-18 00:00:00,8088814,41,1980,64249,64249,64360,64360,2172300,,,,,,,30-OCT-18 17:10:36,
7189,DB,21-SEP-18 00:00:00,8085425,27,1738,44540,44540,44607,44607,1000776,,,,,,,30-OCT-18 17:10:36,
7190,DB,21-SEP-18 00:00:00,8085812,70,27,47032,47032,47410,47426,3265713,,,,,,,30-OCT-18 17:10:36,
7191,DB,21-SEP-18 00:00:00,8092110,36,908,35982,35982,35986,36006,1932339,,,,,,,30-OCT-18 17:10:36,
7192,DB,21-SEP-18 00:00:00,8089051,73,4797,67688,67688,68755,68769,3088371,,,,,,,30-OCT-18 17:10:36,
7193,DB,21-SEP-18 00:00:00,8097080,15,2071,37109,37109,37392,37392,1000728,,,,,,,30-OCT-18 17:10:36,
7194,DB,21-SEP-18 00:00:00,8086245,22,819,65386,65386,65429,65429,2172274,,,,,,,30-OCT-18 17:10:36,
7195,DB,21-SEP-18 00:00:00,8090505,11,4561,30169,30169,31411,31424,2868345,,,,,,,30-OCT-18 17:10:36,
7196,DB,22-SEP-18 00:00:00,8097989,33,610,54444,54444,54622,54622,2868355,,,,,,,30-OCT-18 17:22:26,
7197,DB,22-SEP-18 00:00:00,8092035,43,1713,78080,78080,78556,78568,2868372,,,,,,,30-OCT-18 17:22:26,
7198,DB,21-SEP-18 00:00:00,8084204,10,3740,71288,71288,71392,71392,1000189,,,,,,,30-OCT-18 17:10:36,
7199,DB,21-SEP-18 00:00:00,8097616,37,2062,78520,78520,78601,78611,3265698,,,,,,,30-OCT-18 17:10:36,
7200,DB,21-SEP-18 00:00:00,8091622,21,3565,56902,56902,56917,56917,1932322,,,,,,,30-OCT-18 17:10:36,
7201,DB,21-SEP-18 00:00:00,8090586,50,7490,50066,50066,50472,50472,2172294,,,,,,,30-OCT-18 17:10:36,
7202,DB,21-SEP-18 00:00:00,8096099,13,4570,38442,38442,38329,38386,1001190,,,,,,,30-OCT-18 17:10:36,
7203,DB,22-SEP-18 00:00:00,8086930,49,6244,62129,62129,62692,62709,2693293,,,,,,,30-OCT-18 17:22:26,
7204,DB,21-SEP-18 00:00:00,8095619,18,2205,29094,29094,29115,29127,3088373,,,,,,,30-OCT-18 17:10:36,
7205,DB,21-SEP-18 00:00:00,8093348,28,3636,58451,58451,59387,59387,1001230,,,,,,,30-OCT-18 17:10:36,
7206,DB,22-SEP-18 00:00:00,8093860,59,1303,64299,64299,63985,63985,1932323,,,,,,,30-OCT-18 17:22:26,
7207,DB,22-SEP-18 00:00:00,8090407,70,618,63417,63417,63556,63565,1000730,,,,,,,30-OCT-18 17:22:26,
7208,DB,22-SEP-18 00:00:00,8096209,13,3928,72386,72386,72521,72541,2868374,,,,,,,30-OCT-18 17:22:26,
7209,DB,22-SEP-18 00:00:00,8083141,28,2718,74543,74543,74648,74669,2172256,,,,,,,30-OCT-18 17:22:26,
7210,DB,22-SEP-18 00:00:00,8082264,20,2443,33984,33984,34120,34120,2406866,,,,,,,30-OCT-18 17:22:26,
7211,DB,22-SEP-18 00:00:00,8084518,1,288,41700,41700,41671,41671,2534802,,,,,,,30-OCT-18 17:22:26,
7212,DB,22-SEP-18 00:00:00,8084244,61,7165,80707,80707,81422,81422,1001184,,,,,,,30-OCT-18 17:22:26,
7213,DB,22-SEP-18 00:00:00,8096276,56,445,33373,33373,33508,33508,2534856,,,,,,,30-OCT-18 17:22:26,
7214,DB,22-SEP-18 00:00:00,8096426,66,1622,49388,49388,48730,48730,1001097,,,,,,,30-OCT-18 17:22:26,
7215,DB,22-SEP-18 00:00:00,8083325,1,2492,63900,63900,63899,63899,3088379,,,,,,,30-OCT-18 17:22:26,
7216,DB,22-SEP-18 00:00:00,8098243,12,2473,68863,68863,68956,68956,3088366,,,,,,,30-OCT-18 17:22:26,
7217,DB,22-SEP-18 00:00:00,8093705,13,1274,55812,55812,56142,56165,2868400,,,,,,,30-OCT-18 17:22:26,
7218,DB,22-SEP-18 00:00:00,8084629,23,590,74010,74010,74065,74083,1000708,,,,,,,30-OCT-18 17:22:26,
7219,DB,22-SEP-18 00:00:00,8096423,57,6000,79616,79616,80058,80058,1000943,,,,,,,30-OCT-18 17:22:26,
7220,DB,22-SEP-18 00:00:00,8088652,28,1357,67196,67196,67670,67704,1001139,,,,,,,30-OCT-18 17:22:26,
7221,DB,22-SEP-18 00:00:00,8092403,44,1335,51033,51033,51772,51772,1000251,,,,,,,30-OCT-18 17:22:26,
7222,DB,09-SEP-18 00:00:00,8090909,6,2845,57905,57905,58008,58018,2534803,,,,,,,02-NOV-18 10:34:46,
7223,DB,09-SEP-18 00:00:00,8089314,28,1309,44873,44873,44831,44831,1001243,,,,,,,02-NOV-18 10:34:46,
7224,DB,09-SEP-18 00:00:00,8083335,34,545,61410,61410,62120,62120,1932363,,,,,,,02-NOV-18 10:34:46,
7225,DB,09-SEP-18 00:00:00,8097158,19,531,63385,63385,63811,63832,2406897,,,,,,,02-NOV-18 10:34:46,
7226,DB,09-SEP-18 00:00:00,8086171,56,4129,62378,62378,62918,62957,2406918,,,,,,,02-NOV-18 10:34:46,
7227,DB,09-SEP-18 00:00:00,8086335,7,1633,50712,50712,50921,50921,1000953,,,,,,,02-NOV-18 10:34:46,
7228,DB,09-SEP-18 00:00:00,8094894,13,822,61971,61971,61998,62026,2868374,,,,,,,02-NOV-18 10:34:46,
7229,DB,09-SEP-18 00:00:00,8086386,10,1636,33995,33995,34092,34092,1001238,,,,,,,02-NOV-18 10:34:46,
7230,DB,09-SEP-18 00:00:00,8083789,27,1355,85598,85598,85574,85574,1001218,,,,,,,02-NOV-18 10:34:46,
7231,DB,10-SEP-18 00:00:00,8089723,26,615,30578,30578,30241,30262,2868401,,,,,,,02-NOV-18 10:47:06,
7232,DB,09-SEP-18 00:00:00,8097071,57,4130,69770,69770,69778,69927,2172239,,,,,,,02-NOV-18 10:34:46,
7233,DB,09-SEP-18 00:00:00,8085071,58,51,79671,79671,79537,79537,2693198,,,,,,,02-NOV-18 10:34:46,
7234,DB,09-SEP-18 00:00:00,8087201,14,4771,77189,77189,77324,77324,1000716,,,,,,,02-NOV-18 10:34:46,
7235,DB,10-SEP-18 00:00:00,8090560,33,1219,28488,28488,29339,29352,1000268,,,,,,,02-NOV-18 10:47:06,
7236,DB,10-SEP-18 00:00:00,8092273,20,2096,43800,43800,43318,43318,1000754,,,,,,,02-NOV-18 10:47:06,
7237,DB,10-SEP-18 00:00:00,8084763,6,4156,40678,40678,40556,40556,1932337,,,,,0.0,4.849813864266358e+17,02-NOV-18 10:47:06,
7238,DB,11-SEP-18 00:00:00,8095783,82,1548,25761,25761,25900,25900,2534835,,,,,,,02-NOV-18 11:01:56,
7239,DB,11-SEP-18 00:00:00,8084431,43,1473,28315,28315,28918,28918,2534865,,,,,,,02-NOV-18 11:01:56,
7240,DB,11-SEP-18 00:00:00,8082729,18,2996,29924,29924,30060,30141,1000299,,,,,,,02-NOV-18 11:01:56,
7241,DB,11-SEP-18 00:00:00,8094319,47,887,43824,43824,43627,43648,2693273,,,,,,,02-NOV-18 11:01:56,
7242,DB,11-SEP-18 00:00:00,8096739,11,1507,76169,76169,76281,76281,2693251,,,,,,,02-NOV-18 11:01:56,
7243,DB,11-SEP-18 00:00:00,8096733,16,1512,45999,45999,45861,45881,3088372,,,,,,,02-NOV-18 11:01:56,
7244,DB,11-SEP-18 00:00:00,8082788,46,2019,31933,31933,32286,32286,1932342,,,,,,,02-NOV-18 11:01:56,
7245,DB,11-SEP-18 00:00:00,8095328,47,2536,58794,58794,59569,59569,1000177,,,,,,,02-NOV-18 11:01:56,
7246,DB,11-SEP-18 00:00:00,8086184,60,277,66395,66395,66891,66927,2868393,,,,,,,02-NOV-18 11:01:56,
7247,DB,11-SEP-18 00:00:00,8088435,30,1698,24552,24552,24621,24632,2534816,,,,,,,02-NOV-18 11:01:56,
7248,DB,10-SEP-18 00:00:00,8093585,21,190,59133,59133,59339,59366,2406911,,,,,,,02-NOV-18 10:47:06,
7249,DB,10-SEP-18 00:00:00,8095415,45,7072,64340,64340,64648,64648,3265677,,,,,,,02-NOV-18 10:47:06,
7250,DB,10-SEP-18 00:00:00,8091275,28,334,41003,41003,40628,40714,1932314,,,,,,,02-NOV-18 10:47:06,
7251,DB,11-SEP-18 00:00:00,8085871,49,7453,26088,26088,26733,26754,2406916,,,,,,,02-NOV-18 11:01:56,
7252,DB,11-SEP-18 00:00:00,8084313,66,4663,67661,67661,67228,67239,2534868,,,,,,,02-NOV-18 11:01:56,
7253,DB,11-SEP-18 00:00:00,8090392,47,1018,81978,81978,81655,81655,2868309,,,,,,,02-NOV-18 11:01:56,
7254,DB,11-SEP-18 00:00:00,8091308,37,1639,29496,29496,30126,30148,2868390,,,,,,,02-NOV-18 11:01:56,
7255,DB,11-SEP-18 00:00:00,8083455,18,2331,57225,57225,57945,57983,1000503,,,,,,,02-NOV-18 11:01:56,
7256,DB,11-SEP-18 00:00:00,8097099,25,2917,47506,47506,47672,47672,1000329,,,,,,,02-NOV-18 11:01:56,
7257,DB,11-SEP-18 00:00:00,8085922,12,4189,75700,75700,75711,75711,2868386,,,,,,,02-NOV-18 11:01:56,
7258,DB,11-SEP-18 00:00:00,8094867,41,1022,34852,34852,35179,35191,2534869,,,,,,,02-NOV-18 11:01:56,
7259,DB,11-SEP-18 00:00:00,8095443,4,785,32225,32225,32224,32224,2534861,,,,,,,02-NOV-18 11:01:56,
7260,DB,11-SEP-18 00:00:00,8095632,38,1103,44798,44798,45357,45368,1001131,,,,,,,02-NOV-18 11:01:56,
7261,DB,11-SEP-18 00:00:00,8088440,47,1679,52201,52201,51940,51940,2534816,,,,,,,02-NOV-18 11:01:56,
7262,DB,11-SEP-18 00:00:00,8090509,21,2237,79068,79068,78927,78927,2172259,,,,,,,02-NOV-18 11:01:56,
7263,DB,11-SEP-18 00:00:00,8090224,52,49,25311,25311,25329,25353,1001234,,,,,,,02-NOV-18 11:01:56,
7264,DB,10-SEP-18 00:00:00,8087754,43,423,35810,35810,36003,36014,3088375,,,,,,,02-NOV-18 10:47:06,
7265,DB,10-SEP-18 00:00:00,8094321,66,17,60908,60908,60706,60779,3265698,,,,,,,02-NOV-18 10:47:06,
7266,DB,10-SEP-18 00:00:00,8085811,78,2139,40438,40438,40857,40875,2534831,,,,,,,02-NOV-18 10:47:06,
7267,DB,10-SEP-18 00:00:00,8085812,61,18,46543,46543,45980,45991,2534831,,,,,,,02-NOV-18 10:47:06,
7268,DB,10-SEP-18 00:00:00,8084351,25,4542,66381,66381,66796,66818,1932310,,,,,,,02-NOV-18 10:47:06,
7269,DB,10-SEP-18 00:00:00,8086409,29,1206,84042,84042,83865,83885,2406897,,,,,,,02-NOV-18 10:47:06,
7270,DB,10-SEP-18 00:00:00,8083032,17,946,42532,42532,42844,42844,1000266,,,,,,,02-NOV-18 10:47:06,
7271,DB,10-SEP-18 00:00:00,8091675,28,7237,67664,67664,67375,67375,2693240,,,,,,,02-NOV-18 10:47:06,
7272,DB,11-SEP-18 00:00:00,8090647,11,4206,34350,34350,34102,34102,1001241,,,,,,,02-NOV-18 11:01:56,
7273,DB,11-SEP-18 00:00:00,8089935,42,2587,27242,27242,27479,27479,2693212,,,,,,,02-NOV-18 11:01:56,
7274,DB,11-SEP-18 00:00:00,8091960,21,929,62698,62698,62907,62907,1000732,,,,,,,02-NOV-18 11:01:56,
7275,DB,11-SEP-18 00:00:00,8094873,44,6276,85675,85675,85974,85990,3265703,,,,,,,02-NOV-18 11:01:56,
7276,DB,11-SEP-18 00:00:00,8091833,27,2007,43067,43067,43718,43751,1001191,,,,,,,02-NOV-18 11:01:56,
7277,DB,11-SEP-18 00:00:00,8086476,31,4232,55196,55196,55375,55387,2868337,,,,,,,02-NOV-18 11:01:56,
7278,DB,11-SEP-18 00:00:00,8089814,31,493,48637,48637,48905,48922,2693193,,,,,,,02-NOV-18 11:01:56,
7279,DB,11-SEP-18 00:00:00,8082350,54,797,67309,67309,67227,67285,1000576,,,,,,,02-NOV-18 11:01:56,
7280,DB,11-SEP-18 00:00:00,8088745,31,887,40895,40895,41204,41231,2406878,,,,,,,02-NOV-18 11:01:56,
7281,DB,11-SEP-18 00:00:00,8091100,14,1510,44104,44104,44070,44070,3088365,,,,,,,02-NOV-18 11:01:56,
7282,DB,11-SEP-18 00:00:00,8086734,33,4750,38058,38058,37960,37960,1000698,,,,,,,02-NOV-18 11:01:56,
7283,DB,11-SEP-18 00:00:00,8096394,6,2494,47017,47017,47020,47053,2172266,,,,,,,02-NOV-18 11:01:56,
7284,DB,11-SEP-18 00:00:00,8082401,2,7142,43288,43288,43274,43311,2693237,,,,,,,02-NOV-18 11:01:56,
7285,DB,11-SEP-18 00:00:00,8085346,25,1096,66803,66803,66976,66988,1001244,,,,,,,02-NOV-18 11:01:56,
7286,DB,11-SEP-18 00:00:00,8097223,19,4493,72799,72799,72703,72703,2868372,,,,,,,02-NOV-18 11:01:56,
7287,DB,10-SEP-18 00:00:00,8089690,30,187,69939,69939,70289,70311,2406902,,,,,,,02-NOV-18 10:47:06,
7288,DB,10-SEP-18 00:00:00,8092422,10,393,75934,75934,76034,76052,2534792,,,,,,,02-NOV-18 10:47:06,
7289,DB,10-SEP-18 00:00:00,8091177,14,1859,62455,62455,62826,62838,1000944,,,,,,,02-NOV-18 10:47:06,
7290,DB,10-SEP-18 00:00:00,8089631,23,2773,24202,24202,23864,23864,1932330,,,,,,,02-NOV-18 10:47:06,
7291,DB,10-SEP-18 00:00:00,8092276,13,2314,69276,69276,69002,69002,1001144,,,,,,,02-NOV-18 10:47:06,
7292,DB,10-SEP-18 00:00:00,8082398,37,6143,31806,31806,32091,32105,2868345,,,,,,,02-NOV-18 10:47:06,
7293,DB,10-SEP-18 00:00:00,8085939,59,2211,73460,73460,73055,73055,1000945,,,,,,,02-NOV-18 10:47:06,
7294,DB,10-SEP-18 00:00:00,8090813,67,1198,69659,69659,69333,69341,2172247,,,,,,,02-NOV-18 10:47:06,
7295,DB,10-SEP-18 00:00:00,8083451,25,1403,45592,45592,45410,45428,2534838,,,,,,,02-NOV-18 10:47:06,
7296,DB,10-SEP-18 00:00:00,8082833,3,7291,66708,66708,66873,66886,2693222,,,,,,,02-NOV-18 10:47:06,
7297,DB,10-SEP-18 00:00:00,8096918,9,1444,29303,29303,29351,29351,2693288,,,,,,,02-NOV-18 10:47:06,
7298,DB,10-SEP-18 00:00:00,8089734,34,1347,56250,56250,55944,55944,1000894,,,,,,,02-NOV-18 10:47:06,
7299,DB,10-SEP-18 00:00:00,8091203,39,4330,30259,30259,30700,30733,1001159,,,,,,,02-NOV-18 10:47:06,
7300,DB,10-SEP-18 00:00:00,8091023,23,1691,30976,30976,31807,31823,2868371,,,,,,,02-NOV-18 10:47:06,
7301,DB,10-SEP-18 00:00:00,8092973,1,7391,28320,28320,28332,28332,1000499,,,,,,,02-NOV-18 10:47:06,
7302,DB,10-SEP-18 00:00:00,8097042,66,1622,65033,65033,65297,65297,1001235,,,,,,,02-NOV-18 10:47:06,
7303,DB,10-SEP-18 00:00:00,8090351,38,1280,64719,64719,64529,64546,2868314,,,,,,,02-NOV-18 10:47:06,
7304,DB,10-SEP-18 00:00:00,8085205,50,1869,31111,31111,31520,31520,1000952,,,,,,,02-NOV-18 10:47:06,
7305,DB,10-SEP-18 00:00:00,8089912,43,340,44791,44791,44728,44728,1000329,,,,,,,02-NOV-18 10:47:06,
7306,DB,10-SEP-18 00:00:00,8091224,52,772,76712,76712,76734,76734,2693217,,,,,,,02-NOV-18 10:47:06,
7307,DB,10-SEP-18 00:00:00,8097410,33,2233,78865,78865,79082,79082,1000183,,,,,,,02-NOV-18 10:47:06,
7308,DB,10-SEP-18 00:00:00,8086874,61,1012,45704,45704,45157,45157,1001123,,,,,,,02-NOV-18 10:47:06,
7309,DB,10-SEP-18 00:00:00,8081690,20,2265,44248,44248,44347,44347,2406899,,,,,,,02-NOV-18 10:47:06,
